attempt_id,account_id,recovery_channel,device_risk_score,ip_risk_score,is_new_device,is_new_ip,geo_mismatch_flag,time_since_last_login_days,time_since_account_creation_days,failed_recovery_attempts_7d,hour_of_day,is_unusual_hour,onboarding_to_recovery_speed_flag,is_fraud
AT-002064,493621,security_questions,0.4057,0.7782,0,0,0,5.79,752.58,0,15,0,0,0
AT-000183,341093,email_link,0.4469,0.2872,0,0,0,7.4,122.04,0,8,0,0,0
AT-001966,492775,sms_otp,0.9056,0.545,0,0,1,208.28,73.84,3,21,0,0,1
AT-003256,438101,sms_otp,0.606,0.6749,0,0,1,4.62,65.1,1,14,0,0,0
AT-003254,251451,sms_otp,0.1863,0.1132,0,1,0,5.44,30.39,0,8,0,0,0
AT-000988,486243,security_questions,0.1102,0.7967,0,0,1,33.59,8.27,4,20,0,0,1
AT-003229,147629,email_link,0.2876,0.0278,0,0,0,5.79,158.47,0,5,1,0,0
AT-000300,328473,security_questions,0.2445,0.1748,0,0,0,1.77,99.92,0,11,0,0,0
AT-001495,582316,email_link,0.6018,0.798,0,0,0,17.53,300.78,0,6,0,0,0
AT-001230,592638,sms_otp,0.8228,0.4302,0,0,0,65.39,25.52,2,1,1,0,1
AT-001377,772778,email_link,0.1097,0.0136,0,0,0,7.34,546.1,0,11,0,0,0
AT-001474,664095,sms_otp,0.7668,0.2615,0,0,1,6.19,154.87,0,6,0,0,0
AT-000059,400887,email_link,0.14,0.175,0,0,0,27.71,160.86,0,16,0,0,0
AT-003368,975165,sms_otp,0.0371,0.7298,1,0,0,23.12,141.73,0,1,1,0,0
AT-001759,367398,email_link,0.1683,0.0791,0,0,0,6.15,411.38,1,19,0,0,0
AT-002269,170212,security_questions,0.2226,0.4448,1,0,0,5.71,67.42,0,16,0,0,0
AT-000057,836130,email_link,0.284,0.3327,0,0,0,5.53,265.85,0,11,0,0,0
AT-000772,265077,email_link,0.3898,0.0381,0,0,0,4.31,170.43,0,13,0,0,0
AT-001334,756514,sms_otp,0.2179,0.3787,0,0,0,18.19,94.24,0,11,0,0,0
AT-001486,587494,security_questions,0.6859,0.7846,0,1,0,1.97,0.44,2,2,1,1,1
AT-000109,723909,email_link,0.2119,0.0066,0,0,0,7.71,282.44,1,9,0,0,0
AT-001564,866970,email_link,0.3132,0.3123,0,0,0,17.77,634.57,1,15,0,0,0
AT-002642,708520,email_link,0.2041,0.1709,0,0,0,2.86,107.9,0,14,0,0,0
AT-003382,195981,email_link,0.1181,0.0221,0,0,0,13.33,197.09,0,13,0,0,0
AT-003493,334041,agent_assisted,0.0409,0.1264,0,0,0,5.71,568.43,0,13,0,0,0
AT-002077,965546,email_link,0.267,0.1257,0,0,0,2.15,118.84,0,8,0,0,0
AT-000987,660258,email_link,0.1742,0.1161,0,0,0,17.25,40.33,0,12,0,0,0
AT-001310,149455,sms_otp,0.1543,0.2125,0,0,0,2.66,113.56,0,8,0,0,0
AT-001127,273053,email_link,0.067,0.1926,0,0,0,7.08,154.85,0,10,0,0,0
AT-001277,721976,email_link,0.2567,0.0355,0,1,0,2.61,99.94,0,5,1,0,0
AT-001264,706745,email_link,0.2616,0.1365,0,0,0,8.37,105.77,1,5,1,0,0
AT-001528,682437,email_link,0.1786,0.0375,0,0,0,3.81,651.67,0,13,0,0,0
AT-002207,583725,email_link,0.4157,0.1751,0,0,0,30.38,100.93,0,17,0,0,0
AT-002525,932476,email_link,0.1967,0.1987,0,0,0,4.25,981.6,0,20,0,0,0
AT-000352,647630,email_link,0.0667,0.4079,0,0,0,2.66,147.37,0,19,0,0,0
AT-001074,271148,sms_otp,0.2732,0.0941,0,0,0,5.84,157.18,0,12,0,0,0
AT-001237,708136,email_link,0.0166,0.1576,0,0,0,6.65,41.17,0,6,0,0,0
AT-000854,616688,email_link,0.4076,0.3421,0,0,0,1.57,127.97,0,0,1,0,0
AT-001570,349419,sms_otp,0.5243,0.1724,0,0,1,7.08,151.12,0,16,0,0,0
AT-002222,286211,email_link,0.2283,0.1925,0,0,0,5.78,629.82,0,14,0,0,0
AT-003278,992539,sms_otp,0.368,0.4526,0,0,0,3.21,20.68,0,14,0,0,0
AT-002527,687299,email_link,0.1748,0.1155,1,0,0,29.03,132.11,1,11,0,0,0
AT-002421,816582,email_link,0.339,0.5318,0,1,0,19.85,99.96,0,22,0,0,0
AT-000587,534008,email_link,0.3032,0.7112,0,0,0,10.74,185.67,0,16,0,0,0
AT-002930,265042,email_link,0.193,0.6039,0,0,0,4.56,63.48,1,20,0,0,0
AT-000789,358286,sms_otp,0.1773,0.3012,1,0,0,7.71,72.17,0,15,0,0,0
AT-002884,481216,sms_otp,0.3031,0.4245,0,0,0,3.43,105.57,0,19,0,0,0
AT-002771,680020,sms_otp,0.0243,0.1618,0,0,0,11.71,333.49,0,12,0,0,0
AT-001144,458881,sms_otp,0.4796,0.3582,1,1,1,4.41,11.63,2,20,0,0,1
AT-001593,625137,sms_otp,0.3018,0.2563,0,0,1,3.05,52.18,0,19,0,0,0
AT-002431,534921,email_link,0.2346,0.1306,0,0,0,1.57,632.93,0,19,0,0,0
AT-001677,304927,email_link,0.0993,0.3832,0,0,1,2.26,195.12,0,19,0,0,0
AT-003495,758243,email_link,0.4701,0.3571,0,0,0,5.47,214.11,0,5,1,0,0
AT-003329,947992,agent_assisted,0.1821,0.2912,0,0,0,14.59,350.79,0,17,0,0,0
AT-003365,732756,email_link,0.1829,0.282,1,0,0,8.97,108.67,1,8,0,0,0
AT-002280,284764,email_link,0.1198,0.3223,0,0,0,5.57,249.29,0,23,1,0,0
AT-000196,968524,email_link,0.1838,0.2695,1,0,0,1.11,1530.6,0,10,0,0,0
AT-003106,896240,email_link,0.0528,0.0613,0,0,0,13.58,210.74,0,12,0,0,0
AT-002757,845504,email_link,0.3698,0.1115,0,0,0,19.4,38.12,0,13,0,0,0
AT-002477,862674,sms_otp,0.4223,0.2805,0,0,0,5.37,445.92,0,16,0,0,0
AT-001016,754385,email_link,0.0622,0.1413,0,0,0,6.87,100.77,0,19,0,0,0
AT-003213,938087,email_link,0.1317,0.0826,0,0,0,2.25,448.59,0,11,0,0,0
AT-000637,684587,agent_assisted,0.1288,0.5713,0,0,0,1.29,58.39,0,19,0,0,0
AT-000252,149046,email_link,0.3367,0.336,0,1,0,6.07,232.92,0,13,0,0,0
AT-000271,788995,security_questions,0.78,0.8341,0,0,0,10.45,0.27,1,1,1,0,1
AT-000134,248377,security_questions,0.0542,0.1258,0,1,0,5.28,359.11,1,9,0,0,0
AT-000477,371548,security_questions,0.0488,0.0728,0,0,0,2.57,413.46,0,12,0,0,0
AT-000841,537424,sms_otp,0.6169,0.6515,1,0,1,4.26,3.45,6,20,0,1,1
AT-001625,147908,sms_otp,0.0398,0.3272,0,0,0,2.79,26.5,0,7,0,0,0
AT-003316,751993,sms_otp,0.7992,0.5257,1,0,0,5.01,3.14,3,15,0,1,1
AT-002033,913021,sms_otp,0.3659,0.291,0,0,0,2.88,81.53,0,19,0,0,0
AT-000918,610267,sms_otp,0.4812,0.718,0,1,1,16.14,0.3,1,4,1,1,1
AT-003444,638144,security_questions,0.2291,0.0091,0,0,0,10.67,103.41,0,3,1,0,0
AT-002619,937970,email_link,0.5445,0.3041,0,1,0,2.35,61.11,0,10,0,0,0
AT-002247,189338,email_link,0.2037,0.2129,0,0,0,12.97,681.37,0,15,0,0,0
AT-000408,257885,email_link,0.2602,0.2039,0,0,0,4.86,62.07,0,11,0,0,0
AT-002138,181923,email_link,0.2942,0.0451,1,0,0,13.62,141.36,0,12,0,0,0
AT-000439,550804,security_questions,0.2195,0.2637,0,0,0,13.88,58.99,0,11,0,0,0
AT-000975,801833,email_link,0.1513,0.1032,0,0,0,5.68,2527.44,1,6,0,0,0
AT-002974,645204,email_link,0.3425,0.1019,0,0,0,26.76,150.8,0,9,0,0,0
AT-002382,244468,email_link,0.3189,0.2735,0,0,0,3.39,496.62,0,13,0,0,0
AT-002066,957917,email_link,0.2914,0.2241,0,0,0,6.69,80.44,0,17,0,0,0
AT-001446,954801,email_link,0.3487,0.0425,0,0,0,2.99,43.91,0,8,0,0,0
AT-000575,723300,email_link,0.3753,0.574,0,1,0,9.47,13.93,1,0,1,0,1
AT-001560,518167,sms_otp,0.6564,0.832,0,0,0,2.43,20.95,1,14,0,0,0
AT-001214,783084,email_link,0.6932,0.5329,0,0,0,5.85,85.43,0,14,0,0,0
AT-001629,769255,email_link,0.0394,0.1605,0,0,0,2.81,84.55,0,9,0,0,0
AT-002954,596444,sms_otp,0.227,0.1616,0,0,0,4.58,14.94,0,15,0,0,0
AT-001174,386048,sms_otp,0.1531,0.0333,0,0,0,1.13,127.79,0,8,0,0,0
AT-002232,348525,sms_otp,0.0266,0.301,0,0,0,8.32,121.51,0,10,0,0,0
AT-000520,272172,security_questions,0.4968,0.014,0,0,0,4.0,278.36,0,13,0,0,0
AT-002492,909630,email_link,0.3661,0.3717,0,0,0,22.96,52.75,0,17,0,0,0
AT-000144,403675,sms_otp,0.0006,0.2432,0,0,0,2.65,190.42,2,17,0,0,0
AT-002511,293449,sms_otp,0.3101,0.562,0,0,0,4.79,314.46,0,10,0,0,0
AT-002780,131516,sms_otp,0.2754,0.0916,0,0,0,2.91,444.16,0,9,0,0,0
AT-002793,439509,email_link,0.0901,0.637,0,0,0,3.56,168.92,0,13,0,0,0
AT-000326,348376,sms_otp,0.1899,0.0216,0,0,0,36.51,158.32,0,15,0,0,0
AT-001314,287575,sms_otp,0.3437,0.1262,0,1,1,102.47,15.54,4,11,0,0,1
AT-002708,997028,sms_otp,0.1792,0.2633,0,0,0,4.96,379.76,0,14,0,0,0
AT-002792,611901,sms_otp,0.837,0.2161,1,0,1,46.78,1.96,0,17,0,0,1
AT-002467,582186,sms_otp,0.1055,0.0627,0,0,0,3.48,181.37,0,10,0,0,0
AT-001188,340778,email_link,0.2104,0.5219,0,0,0,28.54,34.98,1,9,0,0,0
AT-000843,968616,security_questions,0.7927,0.7093,0,0,0,3.7,106.15,0,15,0,0,0
AT-001587,800763,agent_assisted,0.4326,0.1272,1,0,0,2.25,539.01,0,20,0,0,0
AT-002508,143169,email_link,0.0284,0.0481,0,1,0,22.89,114.2,0,14,0,0,0
AT-001433,859764,email_link,0.2664,0.3585,1,1,0,97.11,8.73,3,8,0,0,1
AT-001051,188288,sms_otp,0.0752,0.0362,0,0,1,5.43,78.82,0,12,0,0,0
AT-001437,277815,email_link,0.171,0.2342,1,0,0,2.47,118.87,1,1,1,0,0
AT-001663,254233,security_questions,0.346,0.3617,0,0,0,5.72,751.92,0,21,0,0,0
AT-001184,216629,security_questions,0.1953,0.3309,1,0,0,10.09,61.14,0,9,0,0,0
AT-002794,411681,email_link,0.3352,0.1756,0,0,0,11.08,545.33,1,3,1,0,0
AT-000560,765582,agent_assisted,0.3767,0.2017,0,0,0,12.49,65.66,1,8,0,0,0
AT-000783,524134,sms_otp,0.1425,0.1632,0,0,0,5.11,142.52,0,20,0,0,0
AT-003182,370944,agent_assisted,0.0279,0.0959,0,1,0,5.47,278.15,0,19,0,0,0
AT-003339,614504,agent_assisted,0.2678,0.1873,1,0,0,0.83,77.76,0,20,0,0,0
AT-001737,202443,email_link,0.4059,0.1556,0,0,0,0.85,56.83,0,9,0,0,0
AT-000881,116508,agent_assisted,0.0133,0.0118,0,0,0,31.93,85.89,0,22,0,0,0
AT-001167,320578,agent_assisted,0.27,0.0785,1,0,0,3.48,181.79,0,2,1,0,0
AT-003259,202997,sms_otp,0.4958,0.0823,1,0,0,3.45,148.69,1,15,0,0,0
AT-002638,632710,agent_assisted,0.4075,0.359,0,0,0,16.83,62.81,0,20,0,0,0
AT-003102,768710,sms_otp,0.3474,0.268,0,0,0,5.42,408.94,1,18,0,0,0
AT-000356,677305,agent_assisted,0.4306,0.3135,0,0,0,23.35,153.78,0,21,0,0,0
AT-002367,223685,security_questions,0.1118,0.3903,0,0,0,11.01,82.55,0,9,0,0,0
AT-002078,936313,email_link,0.2226,0.0585,0,0,0,5.02,106.94,0,20,0,0,0
AT-003152,103271,email_link,0.2819,0.3984,0,0,0,1.36,209.92,1,16,0,0,0
AT-000045,578537,sms_otp,0.3737,0.4428,0,0,0,3.2,49.58,1,19,0,0,0
AT-000644,986144,email_link,0.004,0.1625,0,0,0,16.09,93.94,1,20,0,0,0
AT-000902,981890,security_questions,0.1854,0.2107,0,0,0,5.78,315.8,0,7,0,0,0
AT-002816,887892,agent_assisted,0.5131,0.0438,0,0,0,3.02,60.28,0,9,0,0,0
AT-001824,325029,agent_assisted,0.2372,0.3354,0,0,0,6.86,561.54,0,20,0,0,0
AT-002901,903715,sms_otp,0.1392,0.0614,0,0,0,6.04,312.37,0,11,0,0,0
AT-000592,285552,agent_assisted,0.2134,0.1294,0,0,0,7.99,247.81,0,1,1,0,0
AT-002174,516238,email_link,0.1481,0.1156,0,0,0,7.08,2172.16,1,9,0,0,0
AT-000037,579912,email_link,0.0197,0.3011,0,0,0,17.2,196.48,0,15,0,0,0
AT-000430,654105,email_link,0.198,0.0419,0,0,0,2.67,394.15,0,4,1,0,0
AT-000308,612683,sms_otp,0.0698,0.023,0,0,0,6.17,1636.48,0,22,0,0,0
AT-002021,342367,sms_otp,0.4212,0.0692,0,0,0,4.93,136.83,0,12,0,0,0
AT-001797,329054,sms_otp,0.0588,0.027,0,0,1,15.53,722.66,0,18,0,0,0
AT-001199,119511,agent_assisted,0.1168,0.0818,0,0,0,2.56,804.86,0,10,0,0,0
AT-001970,533386,agent_assisted,0.2259,0.0748,0,0,0,2.3,36.35,1,16,0,0,0
AT-000435,640136,sms_otp,0.5502,0.5073,1,1,1,9.81,11.59,3,10,0,0,1
AT-000149,875193,email_link,0.0479,0.2916,0,0,0,1.45,57.65,0,10,0,0,0
AT-002505,273204,sms_otp,0.1128,0.2429,0,0,0,8.2,294.19,1,11,0,0,0
AT-002535,807190,security_questions,0.1143,0.2068,1,1,1,1.54,95.07,1,18,0,0,0
AT-002718,419190,sms_otp,0.4372,0.1568,1,0,0,8.12,94.53,0,3,1,0,0
AT-000597,448843,email_link,0.8335,0.423,0,0,0,19.92,191.03,0,11,0,0,0
AT-000697,865703,sms_otp,0.2277,0.1662,0,1,0,5.1,94.19,0,9,0,0,0
AT-000989,840367,email_link,0.1786,0.3813,0,0,0,6.54,72.47,0,17,0,0,0
AT-001525,906958,email_link,0.1957,0.2157,0,0,0,21.42,37.74,0,16,0,0,0
AT-000384,576750,email_link,0.0855,0.1156,0,0,0,4.29,82.99,0,11,0,0,0
AT-002086,467204,email_link,0.1416,0.6163,0,0,0,7.18,179.56,0,14,0,0,0
AT-003079,656930,email_link,0.3817,0.0826,0,0,0,6.04,213.96,0,15,0,0,0
AT-001153,890343,sms_otp,0.3785,0.1411,0,0,0,9.99,263.72,1,12,0,0,0
AT-001733,873288,sms_otp,0.0712,0.4247,0,0,0,11.27,95.06,0,13,0,0,0
AT-003351,774766,email_link,0.6626,0.86,1,0,0,18.68,7.0,3,17,0,0,1
AT-003065,770253,sms_otp,0.4155,0.1642,0,0,0,3.15,126.13,0,14,0,0,0
AT-000342,307299,email_link,0.2993,0.0291,0,0,0,3.73,335.44,0,16,0,0,0
AT-002541,682297,sms_otp,0.2425,0.1272,0,0,0,10.79,355.79,0,14,0,0,0
AT-003492,647428,security_questions,0.7674,0.4363,0,1,0,6.1,12.14,4,4,1,0,1
AT-002413,655480,email_link,0.1427,0.0492,0,0,0,8.72,313.46,0,7,0,0,0
AT-000676,896480,sms_otp,0.267,0.2869,0,0,0,3.72,804.39,0,7,0,0,0
AT-001754,907887,email_link,0.0922,0.2384,0,0,0,4.25,69.6,0,11,0,0,0
AT-002554,618424,security_questions,0.4291,0.032,0,0,0,5.6,117.92,0,16,0,0,0
AT-000101,618463,security_questions,0.1683,0.2302,1,0,0,7.98,27.64,0,16,0,0,0
AT-003163,116198,sms_otp,0.2769,0.0839,0,1,0,2.11,1904.78,0,9,0,0,0
AT-001635,999828,email_link,0.1809,0.0143,0,0,0,10.59,143.22,0,20,0,0,0
AT-000601,623246,agent_assisted,0.0581,0.3548,0,0,0,5.17,974.92,0,9,0,0,0
AT-002587,408359,email_link,0.3632,0.0829,0,0,0,2.38,116.68,0,19,0,0,0
AT-000732,185689,agent_assisted,0.2273,0.0837,0,0,0,1.99,75.6,0,20,0,0,0
AT-002893,719342,security_questions,0.3628,0.3074,0,0,0,14.16,65.34,0,18,0,0,0
AT-002657,850773,email_link,0.2607,0.3454,1,1,0,8.84,261.85,1,18,0,0,0
AT-002971,272613,security_questions,0.3329,0.5983,0,1,0,6.93,95.91,0,10,0,0,0
AT-001160,400787,email_link,0.0132,0.2722,0,0,0,5.64,416.39,0,9,0,0,0
AT-001305,963376,sms_otp,0.0541,0.0218,0,0,0,3.46,36.59,1,10,0,0,0
AT-001884,191860,email_link,0.1063,0.6672,0,0,1,3.98,108.35,0,7,0,0,0
AT-001843,400402,sms_otp,0.2209,0.0631,0,1,0,10.96,47.58,0,9,0,0,0
AT-001194,520894,email_link,0.354,0.1853,0,0,0,62.35,123.46,0,17,0,0,0
AT-002141,699527,sms_otp,0.2035,0.3049,1,0,0,0.99,89.29,1,3,1,0,0
AT-002848,745622,email_link,0.4422,0.4079,1,1,0,23.97,5.52,2,22,0,1,1
AT-002150,705950,sms_otp,0.0406,0.1289,0,0,0,8.54,275.53,0,14,0,0,0
AT-000576,819637,email_link,0.3844,0.1302,0,0,1,5.01,145.08,0,12,0,0,0
AT-003244,305791,sms_otp,0.347,0.3503,0,0,1,53.98,1.94,3,4,1,1,1
AT-002000,502313,sms_otp,0.0157,0.2186,0,1,0,0.78,12.72,0,12,0,0,0
AT-001122,669202,sms_otp,0.0458,0.1308,1,0,0,1.03,301.74,2,15,0,0,0
AT-003075,876005,security_questions,0.1972,0.3105,0,0,0,2.6,118.76,0,10,0,0,0
AT-001647,104473,sms_otp,0.2641,0.2157,0,1,0,5.68,397.58,0,0,1,0,0
AT-003300,428517,security_questions,0.4754,0.2809,1,0,1,9.54,11.17,1,3,1,0,1
AT-002805,564161,email_link,0.1368,0.2004,0,0,0,19.68,206.43,0,17,0,0,0
AT-000340,348269,security_questions,0.0351,0.0824,0,1,0,0.99,74.93,0,20,0,0,0
AT-001741,902238,email_link,0.7122,0.4682,0,0,0,13.75,391.43,0,19,0,0,0
AT-000167,286856,agent_assisted,0.0238,0.0818,0,1,0,6.45,95.62,1,15,0,0,0
AT-002160,323277,security_questions,0.567,0.5988,0,1,1,5.49,2.0,0,2,1,1,1
AT-000658,801741,sms_otp,0.0597,0.2893,0,0,0,1.83,54.91,0,17,0,0,0
AT-000217,411845,sms_otp,0.3688,0.0626,0,0,0,6.86,55.63,1,17,0,0,0
AT-003024,531837,agent_assisted,0.2527,0.2424,0,0,0,4.6,63.26,0,12,0,0,0
AT-001469,669430,sms_otp,0.2375,0.0866,1,1,0,97.15,0.64,3,12,0,0,1
AT-002702,969159,email_link,0.1694,0.4385,0,0,0,10.74,196.28,0,2,1,0,0
AT-002510,576065,sms_otp,0.2955,0.0505,0,0,0,42.07,113.21,0,15,0,0,0
AT-002553,360865,email_link,0.3852,0.206,0,1,0,3.08,154.52,0,20,0,0,0
AT-001231,117327,email_link,0.0746,0.1112,0,0,1,21.82,43.08,0,17,0,0,0
AT-001161,214020,sms_otp,0.5714,0.4899,0,1,0,2.43,8.58,4,19,0,0,1
AT-002628,436032,sms_otp,0.2649,0.3204,0,0,0,29.47,0.61,3,15,0,1,1
AT-001423,473651,email_link,0.2487,0.2337,0,0,0,7.98,222.9,0,19,0,0,0
AT-002189,570000,email_link,0.0026,0.2839,0,0,0,4.0,186.4,0,8,0,0,0
AT-000314,478359,email_link,0.0682,0.1722,0,1,0,2.76,153.76,0,13,0,0,0
AT-001255,421347,sms_otp,0.3806,0.0425,1,0,0,38.34,87.03,0,9,0,0,0
AT-000820,711819,email_link,0.2108,0.0549,0,0,0,30.98,513.76,0,14,0,0,0
AT-000173,618510,email_link,0.4003,0.1763,0,0,0,2.77,421.28,0,15,0,0,0
AT-000362,528411,email_link,0.5547,0.456,1,1,1,4.43,19.46,2,21,0,0,1
AT-001327,910185,security_questions,0.0492,0.3725,0,0,0,8.74,49.49,0,18,0,0,0
AT-001933,674121,sms_otp,0.053,0.1059,0,0,0,0.4,602.96,0,18,0,0,0
AT-001217,307880,email_link,0.106,0.2492,0,0,0,6.57,247.51,0,7,0,0,0
AT-001515,253087,email_link,0.3255,0.0558,0,0,0,4.57,289.79,0,11,0,0,0
AT-003490,281478,email_link,0.1661,0.1101,0,0,0,16.14,52.45,0,20,0,0,0
AT-002528,414976,sms_otp,0.2973,0.0209,0,1,0,2.01,189.47,1,20,0,0,0
AT-003331,853611,email_link,0.1543,0.3422,0,0,0,17.68,46.7,0,5,1,0,0
AT-003454,508230,agent_assisted,0.6593,0.7147,0,1,0,10.2,1.27,4,16,0,0,1
AT-001837,748895,security_questions,0.3838,0.8812,0,0,1,8.7,32.43,0,21,0,0,1
AT-001641,128366,email_link,0.1022,0.251,1,0,0,4.04,13.79,0,17,0,0,0
AT-002687,285668,sms_otp,0.0827,0.1382,0,0,0,22.64,336.71,0,16,0,0,0
AT-002561,866925,email_link,0.0983,0.1168,0,0,0,3.37,173.83,1,17,0,0,0
AT-002947,310686,agent_assisted,0.2889,0.0159,0,0,0,18.86,64.93,1,10,0,0,0
AT-002913,302962,sms_otp,0.7799,0.5911,0,0,0,1.92,73.01,0,8,0,0,0
AT-001308,701186,sms_otp,0.1553,0.3572,0,0,0,5.41,63.53,0,9,0,0,0
AT-000862,455801,agent_assisted,0.1876,0.294,0,1,0,4.32,120.19,0,16,0,0,0
AT-001890,664716,email_link,0.4459,0.4215,0,0,0,1.96,83.15,0,15,0,0,0
AT-001985,609426,sms_otp,0.0336,0.1183,0,1,0,5.32,55.34,0,13,0,0,0
AT-000406,406649,security_questions,0.1442,0.1373,0,0,0,6.34,250.98,1,14,0,0,0
AT-003282,584155,sms_otp,0.4111,0.6675,0,0,0,95.35,1.04,7,12,0,0,1
AT-000733,491071,sms_otp,0.1301,0.4829,0,1,0,5.9,1074.93,0,10,0,0,0
AT-001939,774130,email_link,0.1441,0.2037,0,0,1,3.39,20.45,0,17,0,0,0
AT-002202,362674,email_link,0.0883,0.2235,0,0,0,0.32,141.33,0,17,0,0,0
AT-002955,533444,email_link,0.1886,0.3756,0,1,0,15.14,379.67,0,14,0,0,0
AT-000985,337825,sms_otp,0.0041,0.0347,0,0,0,26.58,179.5,0,19,0,0,0
AT-001924,723433,security_questions,0.5914,0.4346,0,0,1,1.88,9.34,4,22,0,0,1
AT-002447,926263,sms_otp,0.3422,0.0891,0,1,0,72.36,20.3,0,22,0,0,1
AT-001193,673319,email_link,0.0154,0.4953,0,0,0,47.38,125.59,0,1,1,0,0
AT-002572,467727,sms_otp,0.0416,0.0077,0,1,0,7.89,198.85,1,11,0,0,0
AT-001904,375678,sms_otp,0.3116,0.2799,0,0,0,10.5,109.08,0,7,0,0,0
AT-002676,254735,sms_otp,0.4158,0.0174,0,0,0,4.63,341.84,0,15,0,0,0
AT-000523,268092,security_questions,0.1603,0.0537,0,0,0,10.84,37.87,0,19,0,0,0
AT-001009,368860,email_link,0.177,0.2538,1,0,0,29.94,71.34,1,6,0,0,0
AT-003208,972582,agent_assisted,0.9645,0.1739,0,0,0,22.58,2.36,2,7,0,0,1
AT-001679,432323,sms_otp,0.2077,0.2938,0,0,0,4.03,83.63,0,19,0,0,0
AT-000319,479241,sms_otp,0.1647,0.1348,0,0,1,8.25,133.27,0,8,0,0,0
AT-003411,705763,sms_otp,0.2907,0.0212,1,1,0,6.73,19.53,0,12,0,0,0
AT-000532,354256,sms_otp,0.3667,0.0899,0,1,0,4.8,593.43,0,17,0,0,0
AT-002303,985658,email_link,0.0222,0.0314,0,0,1,1.97,88.03,0,15,0,0,0
AT-001652,373257,security_questions,0.3158,0.0386,0,0,0,20.6,154.61,0,15,0,0,0
AT-002855,895384,email_link,0.3511,0.1386,0,0,0,4.85,265.56,0,17,0,0,0
AT-002629,369219,security_questions,0.0611,0.1353,0,0,0,2.57,520.07,0,12,0,0,0
AT-002609,395315,sms_otp,0.2224,0.2135,0,1,0,4.35,88.04,0,9,0,0,0
AT-003317,198516,sms_otp,0.4248,0.0789,0,0,0,1.59,527.81,0,1,1,0,0
AT-003073,593478,sms_otp,0.3168,0.0813,0,0,0,9.32,337.02,0,13,0,0,0
AT-002384,941216,sms_otp,0.4328,0.3002,0,0,1,2.93,6.2,0,20,0,0,1
AT-000970,255074,sms_otp,0.467,0.5053,0,0,0,5.37,121.44,0,12,0,0,0
AT-003203,905048,sms_otp,0.1788,0.1639,1,0,0,2.47,180.29,0,17,0,0,0
AT-001367,577985,email_link,0.3554,0.193,0,0,0,3.02,48.69,0,5,1,0,0
AT-001802,256953,sms_otp,0.0735,0.297,0,0,0,0.93,31.54,0,8,0,0,0
AT-001046,531365,sms_otp,0.2694,0.4002,0,0,1,7.49,58.29,0,7,0,0,0
AT-002002,349758,sms_otp,0.1975,0.0118,0,0,0,6.79,51.54,1,11,0,0,0
AT-000328,192554,sms_otp,0.0313,0.1981,0,0,0,36.41,411.22,0,16,0,0,0
AT-001163,149009,sms_otp,0.4769,0.0502,0,0,0,0.62,545.33,0,10,0,0,0
AT-000693,556367,agent_assisted,0.1428,0.1381,0,0,0,5.5,271.81,0,20,0,0,0
AT-000254,438484,email_link,0.1912,0.4538,0,1,0,10.5,29.49,0,18,0,0,0
AT-000516,564236,email_link,0.1736,0.1204,0,0,0,31.17,500.5,1,9,0,0,0
AT-001490,104114,sms_otp,0.3759,0.0656,0,0,0,12.1,33.2,0,20,0,0,0
AT-001979,588447,email_link,0.2659,0.289,0,1,0,0.62,544.98,0,15,0,0,0
AT-001135,233558,agent_assisted,0.1071,0.0204,0,1,0,3.37,500.45,0,9,0,0,0
AT-003489,705885,security_questions,0.306,0.378,1,1,1,5.21,6.44,3,11,0,1,1
AT-002976,569329,email_link,0.1081,0.0189,0,1,0,21.63,658.16,0,11,0,0,0
AT-000137,686825,agent_assisted,0.3064,0.2173,0,0,0,7.8,79.79,0,10,0,0,0
AT-001090,332615,email_link,0.1041,0.3747,0,0,0,28.73,14.14,1,13,0,0,0
AT-000579,469833,email_link,0.1158,0.2208,1,0,0,7.7,460.08,0,21,0,0,0
AT-002648,689459,sms_otp,0.3473,0.3096,1,0,0,5.96,59.37,0,9,0,0,0
AT-003171,586071,sms_otp,0.4372,0.0137,0,0,0,14.12,41.27,1,13,0,0,0
AT-003433,207930,email_link,0.2346,0.1202,0,0,0,2.73,7.01,0,20,0,0,0
AT-001553,523615,sms_otp,0.0287,0.1003,0,0,0,3.8,215.46,0,9,0,0,0
AT-000653,429193,email_link,0.1163,0.3249,0,0,0,2.62,113.15,0,4,1,0,0
AT-000528,938934,sms_otp,0.3039,0.0196,0,0,0,5.67,231.61,0,0,1,0,0
AT-000669,413483,security_questions,0.0293,0.2666,0,0,0,2.19,62.23,0,16,0,0,0
AT-001417,601696,sms_otp,0.2063,0.2723,0,0,0,3.63,408.01,0,12,0,0,0
AT-000494,909517,sms_otp,0.2318,0.135,0,0,0,9.76,333.61,0,19,0,0,0
AT-002401,180165,sms_otp,0.5776,0.3179,0,0,0,10.57,505.04,1,8,0,0,0
AT-000147,646614,email_link,0.0429,0.6057,0,0,0,19.56,176.23,0,23,1,0,0
AT-001923,187449,email_link,0.2397,0.1091,0,0,0,6.5,282.0,0,17,0,0,0
AT-001393,738234,email_link,0.2419,0.4668,0,0,0,6.53,491.91,0,20,0,0,0
AT-002601,463211,email_link,0.0131,0.008,0,0,0,5.03,1982.37,0,19,0,0,0
AT-002691,833498,sms_otp,0.3471,0.1166,0,0,0,1.74,48.23,1,13,0,0,0
